cal_sbid,sbid,field
82118,81735,VAST_0127-73
82118,81736,VAST_2347+06
82118,81737,VAST_0012+06
82118,81738,VAST_0037+06
82118,81739,VAST_0530-68
82118,81740,VAST_0127-73
82118,81741,VAST_0037+00
82118,81742,VAST_0102+06
82118,81743,VAST_0102+00
82118,81744,VAST_0530-68
82118,81745,VAST_0127-73
82118,81746,VAST_0151+00
82118,81747,VAST_0709-12
82118,81748,VAST_0725-18
82118,81749,VAST_0734-12
82118,81750,VAST_0127-73
82118,81751,VAST_0530-68
82118,81752,VAST_0741-25
82118,81753,VAST_0709-12
82118,81754,VAST_0725-18
82118,81755,VAST_0751-18
82118,81756,VAST_0530-68
82118,81757,VAST_0822-43
82118,81758,VAST_0913-50
82118,81759,VAST_0931-56
82118,81760,VAST_1014-56
82118,81761,VAST_0530-68
82118,81762,VAST_0822-43
82118,81763,VAST_0913-50
82118,81764,VAST_0931-56
82118,81765,VAST_1014-56
82118,81766,VAST_0828+06
82118,81767,VAST_0822-43
82118,81768,VAST_0913-50
82118,81769,VAST_0931-56
82118,81770,VAST_1014-56
82118,81771,VAST_1045-62
82118,81772,VAST_0822-43
82118,81773,VAST_0913-50
82118,81775,VAST_0931-56
82118,81776,VAST_0822-43
82118,81777,VAST_1056-56
82118,81778,VAST_0913-50
82118,81779,VAST_1014-56
82118,81780,VAST_0931-56
82118,81781,VAST_1045-62
82118,81782,VAST_1056-56
82118,81783,VAST_1135-62
82118,81784,VAST_1014-56
82118,81785,VAST_1224-62
82118,81786,VAST_1045-62
82118,81787,VAST_1056-56
82118,81788,VAST_1135-62
82118,81789,VAST_1314-62
82118,81790,VAST_1224-62
82118,81791,VAST_1404-62
82118,81792,VAST_1428-56
82118,81793,VAST_1453-62
82118,81794,VAST_1314-62
82118,81795,VAST_1510-56
82118,81796,VAST_1404-62
82118,81797,VAST_1428-56
82118,81798,VAST_1453-62
82118,81799,VAST_1552-56
82118,81800,VAST_1510-56
82118,81801,VAST_1404-62
82118,81802,VAST_1428-56
82118,81803,VAST_1453-62
82118,81804,VAST_1600-50
82118,81805,VAST_1510-56
82118,81806,VAST_1552-56
82118,81807,VAST_1636-50
82118,81808,VAST_1644-43
82118,81809,VAST_1600-50
82118,81810,VAST_1651-37
82118,81811,VAST_1721-37
82118,81812,VAST_1636-50
82118,81813,VAST_1644-43
82118,81814,VAST_1718-43
82118,81815,VAST_1724-31
82118,81816,VAST_1739-25
82118,81817,VAST_1753-18
82118,81818,VAST_1752-31
82118,81819,VAST_1806-25
82118,81820,VAST_1819-18
82118,81821,VAST_1849+06
82118,81822,VAST_1856+12
82118,81823,VAST_1912+18
82118,81824,VAST_1922+12
82118,81826,VAST_1955+25
82118,81827,VAST_2322+06
82118,81828,VAST_2347+00
82118,81829,VAST_0127-73
82118,81830,VAST_0000-50
82118,81831,VAST_0054-25
82118,81832,VAST_0028-31
82118,81833,VAST_0124-31
82118,81834,VAST_0127-73
82118,81835,VAST_0126+00
82118,81836,VAST_0037-06
82118,81837,VAST_0102-06
82118,81838,VAST_0021-56
82118,81839,VAST_0127-73
82118,81840,VAST_0241-06
82118,81841,VAST_0241+06
82118,81842,VAST_0056-31
82118,81843,VAST_0127-73
82118,81844,VAST_0131-37
82118,81845,VAST_0152-31
82118,81846,VAST_0530-68
82118,81847,VAST_0213-43
82118,81848,VAST_0127-73
82118,81849,VAST_0233-37
82118,81851,VAST_0306+00
82118,81852,VAST_0530-68
82118,81853,VAST_0355-06
82118,81854,VAST_0420-06
82118,81855,VAST_0445+00
82118,81856,VAST_0530-68
82118,81857,VAST_0822-43
82118,81858,VAST_0913-50
82118,81859,VAST_0931-56
82118,81860,VAST_0530-68
82118,81861,VAST_0822-43
82118,81863,VAST_0931-56
82118,81864,VAST_1045-62
82118,81865,VAST_1056-56
